name,type,price,state,position,area
恒大金碧天下果岭苑,住宅,8700元/平,售罄,彭山-牧马镇莲花村,建面 43~248m²
恒大名城,住宅,9100元/平,售罄,温江-凤溪大道778号,--
天山名苑,住宅,5300元/平,售罄,新津-花源镇花源大道1888号,--
西财学府憬城,住宅,6000元/平,售罄,温江-海科路东段688号（西南财经大学旁）,建面 88~89m²
中国西部文化城,住宅,6500元/平,售罄,温江-光华大道三段南侧花土路936号（地铁四号线凤凰大街站旁）,--
贵通御苑雙楠城,住宅,8000元/平,售罄,双流-双楠大道与白衣上街交界处（蛟龙紫荆电影院对面）,--
萨尔茨堡,别墅,70万/套,售罄,双流-牧马山新城区云岭路（国际高尔夫球场对面）,--
城投润城,住宅,28万/套,售罄,金堂-金堂县新城区滨江路2段369号(金沙街农民工博物馆对面),建面 54m²
龙湖尚城,住宅,37万/套,售罄,新都-新繁镇高墙村（滨江北路北侧）,--
蓝光金悦府,商业类,65万/套,售罄,成华-致强路266号,--
金科廊桥水乡,别墅,160万/套,售罄,新津-花源镇1888号,--
思学园智能村,住宅,8600元/平,售罄,新都-蜀龙大道北段（石油大学西门对面）,建面 71m²
优品星座,商业类,12500元/平,售罄,成华-东2.5环建材路段与迎晖路十字交叉路,--
万锦城,别墅,130万/套,售罄,双流-华府大道三段919号,--
绿地悦蓉公馆,住宅,9900元/平,售罄,成华-龙潭寺龙井路6号（三环外侧桂林小学旁边）,建面 123m²
合力达卓越南城,住宅,7500元/平,售罄,双流-空港一路一段189号（空港一路一段与文星正街交汇处）,建面 68m²
金都华府,住宅,29万/套,售罄,金堂-滨江路二段（金堂客运中心旁）,建面 100~116m²
力扬时代,住宅,4600元/平,售罄,大邑-桃源新城人和街99号（新政府旁，新体院馆对面）,--
唐人街,住宅,6200元/平,售罄,崇州-唐安东路与世纪大道交汇处,--
恒大御景半岛,住宅,6000元/平,售罄,金堂-滨江路二段（毗河二桥旁）,建面 92~188m²
东山国际君度半山,别墅,500万/套,售罄,龙泉驿-成龙大道成简快速路口,--
中环晓院,住宅,21000元/平,售罄,武侯-中环路与永顺路交汇处,--
远大林语城,别墅,318万/套,售罄,双流-东升双楠大道中段远大林语城,建面 173m²
宁江大院三期,住宅,8000元/平,售罄,都江堰-一环路与蒲阳路交汇处,--
凤凰山1号,住宅,5900元/平,售罄,新都-大丰三环凤凰山森林公园凤凰山1号,--
鹭湖宫八区,别墅,360万/套,售罄,温江-天乡路86号,--
保利湖心岛,别墅,300万/套,售罄,新都-成金青大道西侧，三环出城3公里处,建面 175~200m²
万达城,商业类,6612元/平,售罄,都江堰-铁军路588号（外江大桥与玉府路交叉口）,--
天立世纪华府,住宅,4400元/平,售罄,彭州-西河东路555号,--
枫山美地,别墅,260万/套,售罄,新津-五津五河路15号（新津老南桥与步行桥之间）,建面 270m²
爵领欧城,住宅,7000元/平,售罄,新都-江陵路335号,--
华新锦绣尚郡,别墅,500万/套,售罄,双流-牧马山大件路1089号,建面 272m²
东湖郡,住宅,4500元/平,售罄,新都-新繁镇文庙街88号,--
武海中华青城,别墅,12000元/平,售罄,都江堰-鑫玉大道426号,--
东麓驿境四期,别墅,251万/套,售罄,龙泉驿-公园路258号,建面 108m²
明宇豪雅青城,别墅,150万/套,售罄,都江堰-玉堂镇铁军路口（赵公大院旁）,建面 145~158m²
恒昌格兰郡,住宅,4500元/平,售罄,大邑-桃园大道蜀望路555号（新政府南侧）,--
中铁西郡英华一期,别墅,253万/套,售罄,郫都-港通北一路567号,--
桂花香邻,住宅,6100元/平,售罄,新都-圣谕亭巷169号,建面 83m²
半山卫城朴墅,别墅,240万/套,售罄,双流-胜利镇长兴路168号（果园农家乐西边）,--
华尔兹广场,住宅,4300元/平,售罄,金堂-观岭大道1189号(金堂县观岭大道与中国会馆交汇处),建面 35~94m²
中铁水映青城,别墅,13000元/平,售罄,都江堰-青城山106国道旁（中心镇梅花村1、2、3组）,--
隆腾公元壹号,住宅,6700元/平,售罄,崇州-江源南路（妇幼保健院旁）,建面 110m²
北领峰尚,住宅,9500元/平,售罄,新都-北新大道斑竹园毗河生态开发区竹柳路118号,--
牡丹名城,住宅,4600元/平,售罄,彭州-蟠龙南路66号,--
碧美恋城公馆,住宅,4200元/平,售罄,彭州-天府东路88号,建面 89m²
中交锦天新城,住宅,5300元/平,售罄,大邑-晋原街道元通路与邑新大道交汇处,--
锦绣尚城,住宅,5000元/平,售罄,彭州-金彭中路355号,建面 85~116m²
保利中央峰景,住宅,5000元/平,售罄,大邑-桃源新城雪山大道777号（大邑县植物园旁）,建面 122m²
天悦汇,商业类,7800元/平,售罄,金牛-洞子口蓉北商贸大道和平路2号,--
信和御龙山二期,住宅,20000元/平,售罄,成华-迎晖路6号,--
首创万卷山,住宅,5700元/平,售罄,龙泉驿-青台山村五组首创万卷山,--
招商中央华城,住宅,13000元/平,售罄,成华-东郊记忆旁·新成华大道与中环路交汇处,建面 82~98m²
凯德卓锦万黛,住宅,6300元/平,售罄,龙泉驿-龙泉驿区成龙大道二段（川师成龙校区旁）,--
丰怡阳光,住宅,38万/套,售罄,新都-崇义桥北街丰怡阳光,建面 74~90m²
华熙528艺术村,住宅,9000元/平,售罄,锦江-成龙大道与银木街交汇处（成都七中育才学校三圣分校）,--
蓝光金双楠,住宅,8100元/平,售罄,武侯-西三环外永康路半边街288号（武侯西南医院对面）,--
中信云栖谷,别墅,370万/套,售罄,都江堰-都江堰市玉堂镇二环路铁军路段,--
五彩城,住宅,38万/套,售罄,郫都-郫县蜀都新城蜀信东路,--
三盛都会城,住宅,4000元/平,售罄,龙泉驿-经开区龙华路东侧三盛都会城,--
绿地GIC,住宅,18000元/平,售罄,武侯-二环路南一段20号（科华中路）,--
青禾名都,住宅,5100元/平,售罄,大邑-大邑雪山大道二段598号,--
中国会馆,别墅,170万/套,售罄,金堂-金堂县会馆路6号,建面 248~394m²
金河谷五期,住宅,12000元/平,售罄,温江-涌泉街道江浦路2666号,--
雄飞生活广场,住宅,7600元/平,售罄,龙泉驿-西河镇成洛大道3199号（九峰国际汽车成附近）,--
香山长岛,住宅,10500元/平,售罄,成华-长融东三路155号,建面 89~143m²
香瑞楠府,住宅,8000元/平,售罄,双流-东升镇星空路二段（航都路与航园路交叉口）,--
国航凤凰苑,别墅,195万/套,售罄,双流-黄水镇燕阳路7号,--
合能珍宝琥珀三期,住宅,5500元/平,售罄,温江-清泉南街399号（骑士大道和花土路交汇处）,--
芙蓉古城八期CD区,别墅,650万/套,售罄,温江-永宁镇芙蓉路518号,建面 365~377m²
中港CCPARK,住宅,18500元/平,售罄,锦江-东二环与琉璃路交汇处,--
