name,type,price,state,position,area
融创富春壹号院,住宅,价格待定,售罄,富阳-大桥北路与公园路交汇处（中光花园北侧）,--
协安紫郡,住宅,价格待定,售罄,西湖-灯彩街和紫金港北路交叉口,--
富力西溪悦居,住宅,价格待定,售罄,余杭-文一西路与常二路口(淘宝城对面),--
西溪永乐城,住宅,价格待定,售罄,余杭-文一西路与景兴路交叉口,--
奥克斯缔逸城,住宅,价格待定,售罄,余杭-古墩路和庄墩路交叉口,--
大美公寓,住宅,价格待定,售罄,余杭-余杭时代广场南面，东临南大街、南临玩月街,--
九龙仓珑玺,住宅,价格待定,售罄,拱墅-莫干山路与方家埭路交叉口,--
东日晴好,住宅,价格待定,售罄,西湖-科海路与狐山路交叉口（杭州市委党校北侧）,建面 130m²
黄金时代,商业类,价格待定,售罄,江干-三里亭小区顾家畈路春晖社区斜对面,--
嘉丰万悦城,住宅,价格待定,售罄,余杭-东湖北路与湖潭路交汇处,--
贝利云栖中心,商业类,价格待定,售罄,西湖-之江象山路320国道交叉口（东南）,--
东海水景城,住宅,价格待定,售罄,余杭-临平世纪大道与西安路交叉口东海水景城,--
金地格林格林,住宅,价格待定,售罄,江干-天都路天丰路交叉口,--
万通时尚公馆,住宅,价格待定,售罄,余杭-文一西路万通时尚公馆,--
众安学君里,住宅,价格待定,售罄,余杭-天目山西路众安学君里,--
坤和和家园,住宅,价格待定,售罄,西湖-西溪路南侧西穆坞,建面 183~367m²
欧美金融城,商业类,价格待定,售罄,余杭-未来科技城水城北路与红卫北路交叉口,--
天城府,住宅,价格待定,售罄,江干-新风路与石桥路交叉路口,--
中兴御田清庭,住宅,价格待定,售罄,拱墅-半山田园板块青城路与依山路交界处,--
复地壹中心,商业类,价格待定,售罄,拱墅-莫干山路与育英路交叉口,--
武林壹号,住宅,价格待定,售罄,拱墅-湖墅南路66号,建面 412m²
郡原相江公寓,住宅,价格待定,售罄,江干-艮山东路九堡镇南片区丽江公寓东侧,建面 255m²
阳光城翡丽湾,住宅,价格待定,售罄,江干-华中路与大农港路口,--
阳光城普升,住宅,价格待定,售罄,江干-德胜东路红普路交叉口北侧,--
嘉里云荷廷,住宅,价格待定,售罄,西湖-近梅灵南路与之江路交叉口,--
佳源名城,住宅,价格待定,售罄,余杭-崇贤镇，南临洋湾路，东至崇超路，西临运河支流,--
中国铁建国际花园,住宅,价格待定,售罄,江干-城东新城北区冯普路和支十二路东北,--
绿城九龙仓柳岸晓风,住宅,价格待定,售罄,滨江-杭州滨江区闻涛路与平乐路路交叉口西南角,--
东南钱江蓝湾,住宅,价格待定,售罄,萧山-水博大道东南钱江蓝湾,--
湖景居,住宅,价格待定,售罄,下沙-下沙天城东路820号,--
天阳文晖,住宅,价格待定,售罄,江干-全福桥路天阳文晖,--
西溪海小海,别墅,价格待定,售罄,余杭-天目山西路北侧，闲富北路与上和路交叉口,--
龙湖武林九里,住宅,价格待定,售罄,江干-同协路与华丰路交叉口向东300米,--
大家绿城金麟府,住宅,价格待定,售罄,拱墅-上塘路与湖州街交界处,--
鑫运时代金座,商业类,价格待定,售罄,江干-九乔路与九睦路交汇处，地铁一号线九堡站东500米,建面 53m²
杭州明石商业大厦,商业类,价格待定,售罄,江干-德胜东路和明石路交叉口,建面 58m²
广厦天都城天熙公馆,住宅,价格待定,售罄,余杭-天禧路与民民线交叉口东南100米,--
之江九里,别墅,价格待定,售罄,西湖-之江龙王沙路与之江路交叉口,--
地铁东城广场,商业类,价格待定,售罄,江干-九沙大道399号地铁东城广场,建面 50~60m²
融信澜天,住宅,价格待定,售罄,余杭-古墩路与立新路交叉口向北300米,--
旭辉时代城,住宅,价格待定,售罄,余杭-崇杭街旭辉时代城,--
宋都东郡之星,住宅,价格待定,售罄,下沙-银海街东郡之星,--
广宇鼎悦府,住宅,价格待定,售罄,余杭-南大街与南苑街交叉口,--
财和湘域湾,别墅,价格待定,售罄,萧山-萧山区蜀山路与潘水路交叉口,--
理想银泰城,商业类,价格待定,售罄,余杭-杭州世纪大道与迎宾路交叉口南,--
